,B.O.D. (mg/l) : Max : < 3 mg/l,B.O.D. (mg/l) : Mean : < 3 mg/l,B.O.D. (mg/l) : Min : < 3 mg/l,CONDUCTIVITY (µmhos/cm) : Max,CONDUCTIVITY (µmhos/cm) : Mean,CONDUCTIVITY (µmhos/cm) : Min,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml,NITRATE- N+ NITRITE-N (mg/l) : Max,NITRATE- N+ NITRITE-N (mg/l) : Mean,NITRATE- N+ NITRITE-N (mg/l) : Min,TEMPERATURE ºC : Max,TEMPERATURE ºC : Mean,TEMPERATURE ºC : Min,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml,pH : Max : 6.5-8.5,pH : Mean : 6.5-8.5,pH : Min : 6.5-8.5,B.O.D. (mg/l) : Max : < 3 mg/l_imp,B.O.D. (mg/l) : Mean : < 3 mg/l_imp,B.O.D. (mg/l) : Min : < 3 mg/l_imp,CONDUCTIVITY (µmhos/cm) : Max_imp,CONDUCTIVITY (µmhos/cm) : Mean_imp,CONDUCTIVITY (µmhos/cm) : Min_imp,FECAL COLIFORM (MPN/100ml) : Max : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Mean : < 2500 MPN/100ml_imp,FECAL COLIFORM (MPN/100ml) : Min : < 2500 MPN/100ml_imp,TEMPERATURE ºC : Max_imp,TEMPERATURE ºC : Mean_imp,TEMPERATURE ºC : Min_imp,TOTAL COLIFORM (MPN/100ml) : Max : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Mean : < 5000 MPN/100ml_imp,TOTAL COLIFORM (MPN/100ml) : Min : < 5000 MPN/100ml_imp,STATION CODE,LOCATIONS,State
120,8.0,8.0,8.0,2358.0,2358.0,2358.0,5.0,5.0,5.0,6.8,6.8,6.8,31.0,31.0,31.0,26.0,26.0,26.0,6.9,6.9,6.9,8.0,8.0,8.0,2358.0,2358.0,2358.0,5.0,5.0,5.0,31.0,31.0,31.0,26.0,26.0,26.0,2449.0,"VILLAGE RINGANWADA, DAMAN",daman_diu_dadra_nagar_haveli
121,2.8301112143910334,2.7947629654759614,1.8508881887130793,680.0,680.0,680.0,2561.8519136193077,909.468633702263,574.680897733085,2.1,2.1,2.1,31.0,31.0,31.0,20.0,20.0,20.0,6.8,6.8,6.8,3.1707964601769913,2.6238938053097334,2.198230088495573,680.0,680.0,680.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,31.0,31.0,20.0,20.0,20.0,2450.0,"VILLAGE DUNETHA, DAMAN",daman_diu_dadra_nagar_haveli
122,2.688863358908217,2.8800524275069237,1.6937373822992532,1438.0,1438.0,1438.0,5.0,5.0,5.0,2.6,2.6,2.6,32.0,32.0,32.0,18.0,18.0,18.0,6.6,6.6,6.6,3.1707964601769913,2.6238938053097334,2.198230088495573,1438.0,1438.0,1438.0,5.0,5.0,5.0,32.0,32.0,32.0,18.0,18.0,18.0,2451.0,"VILLAGE DABHEL, DAMAN",daman_diu_dadra_nagar_haveli
123,7.0,7.0,7.0,1580.0,1580.0,1580.0,10.0,10.0,10.0,9.4,9.4,9.4,32.0,32.0,32.0,34.0,34.0,34.0,7.0,7.0,7.0,7.0,7.0,7.0,1580.0,1580.0,1580.0,10.0,10.0,10.0,32.0,32.0,32.0,34.0,34.0,34.0,2452.0,"VILLAGE KACHIGAM, DAMAN",daman_diu_dadra_nagar_haveli
124,0.8,0.7,0.6,1486.0,868.0,250.0,5.0,5.0,5.0,1.3,0.7,0.0,32.0,31.9,31.8,11.0,11.0,11.0,7.0,7.0,6.9,0.8,0.7,0.6,1486.0,868.0,250.0,5.0,5.0,5.0,32.0,31.9,31.8,11.0,11.0,11.0,2277.0,WELL AT VERNA INDI.ESTATE.(M/S CIPLA LIMITED),goa
125,0.7,0.7,0.6,1439.0,767.0,94.0,17.0,17.0,17.0,1.1,0.6,0.1,31.6,30.3,29.0,33.0,33.0,33.0,7.3,6.7,6.2,0.7,0.7,0.6,1439.0,767.0,94.0,17.0,17.0,17.0,31.6,30.3,29.0,33.0,33.0,33.0,2278.0,WELL AT SANCOALE INDL.ESTATE,goa
126,1.5,1.5,1.5,1542.0,1542.0,1542.0,2082.0276175520744,1034.8294020555422,575.6554547088715,0.1,0.1,0.1,30.0,30.0,30.0,14400.718482864135,3920.6982167458245,588.4408462002,6.8,6.8,6.8,1.5,1.5,1.5,1542.0,1542.0,1542.0,1887.5023041474653,1088.8341013824884,562.2764976958525,30.0,30.0,30.0,14249.386440677967,4048.237288135593,825.1254237288135,2279.0,"WELL AT ZUARI INDUSTRIES LTD, ZUARI NAGAR",goa
127,1.6,0.9,0.1,1479.0,844.0,208.0,1887.726038048951,1074.4940318895415,546.3054263170266,3.5,2.3,1.1,31.0,30.4,29.7,9848.552742888014,5029.892367394061,700.9854849304169,6.6,6.3,6.1,1.6,0.9,0.1,1479.0,844.0,208.0,1887.5023041474653,1088.8341013824884,562.2764976958525,31.0,30.4,29.7,14249.386440677967,4048.237288135593,825.1254237288135,2280.0,WELL AT KUDAI INDL. ESTATE(M/S CADILA HEALTHCARE LIMITED),goa
128,1.1,0.7,0.2,1420.0,733.0,45.0,49.0,36.0,23.0,0.3,0.2,0.1,30.0,29.3,28.5,170.0,125.0,79.0,6.1,5.8,5.4,1.1,0.7,0.2,1420.0,733.0,45.0,49.0,36.0,23.0,30.0,29.3,28.5,170.0,125.0,79.0,2281.0,WELL AT CORLIM INDL. ESTATE,goa
129,0.3,0.3,0.2,1497.0,826.0,155.0,23.0,23.0,23.0,1.2,0.7,0.3,31.6,31.3,31.0,79.0,79.0,79.0,7.0,6.4,5.9,0.3,0.3,0.2,1497.0,826.0,155.0,23.0,23.0,23.0,31.6,31.3,31.0,79.0,79.0,79.0,2282.0,WELL AT PILERNE INDUSTRIAL ESTATE(M/S UNICHEM ),goa
130,3.0,1.6,0.1,328.0,171.0,14.0,13.0,8.0,2.0,0.2,0.1,0.0,32.2,30.7,29.2,33.0,23.0,13.0,7.0,7.0,7.0,3.0,1.6,0.1,328.0,171.0,14.0,13.0,8.0,2.0,32.2,30.7,29.2,33.0,23.0,13.0,3193.0,BORE WELL AT CUNCOLIM INDUSTRIAL ESTATE,goa
131,1.6,1.2,0.7,1429.0,756.0,83.0,8.0,8.0,8.0,1.4,1.2,0.9,31.0,30.5,30.0,17.0,17.0,17.0,6.9,6.2,5.5,1.6,1.2,0.7,1429.0,756.0,83.0,8.0,8.0,8.0,31.0,30.5,30.0,17.0,17.0,17.0,3194.0,BORE WELL AT BETHORA INDUSTRIAL ESTATE,goa
132,1.5,1.2,0.9,1404.0,829.0,253.0,240.0,240.0,240.0,1.5,0.8,0.1,31.6,31.6,31.5,540.0,540.0,540.0,7.9,7.3,6.7,1.5,1.2,0.9,1404.0,829.0,253.0,240.0,240.0,240.0,31.6,31.6,31.5,540.0,540.0,540.0,3195.0,BORE WELL AT MADKAIM INDUSTRIAL ESTATE,goa
133,0.8,0.8,0.8,501.0,475.0,462.0,4.0,2.0,1.0,0.5,0.5,0.5,25.0,24.3,24.0,7.0,5.0,4.0,8.3,7.7,6.7,0.8,0.8,0.8,501.0,475.0,462.0,4.0,2.0,1.0,25.0,24.3,24.0,7.0,5.0,4.0,1555.0,"AT KALA AMB, H.P",himachal_pradesh
134,0.8,0.5,0.4,564.0,521.0,436.0,5.0,2.0,1.0,0.7,0.7,0.6,23.0,22.3,22.0,8.0,5.0,4.0,8.0,7.6,6.9,0.8,0.5,0.4,564.0,521.0,436.0,5.0,2.0,1.0,23.0,22.3,22.0,8.0,5.0,4.0,1556.0,"AT PAONTA SAHIB, H.P",himachal_pradesh
135,0.1,0.1,0.1,702.0,627.0,477.0,1786.3689493609847,1085.7177065950716,529.743806296008,0.3,0.2,0.0,19.6,19.6,19.6,13257.076770215632,3674.185287714215,803.8092556968893,7.0,6.9,6.8,0.1,0.1,0.1,702.0,627.0,477.0,1887.5023041474653,1088.8341013824884,562.2764976958525,19.6,19.6,19.6,14249.386440677967,4048.237288135593,825.1254237288135,1557.0,"AT PARWANOO, H.P",himachal_pradesh
136,0.1,0.1,0.1,798.0,639.0,320.0,2156.015738995537,1010.5115623169107,576.2776744878507,1.9,1.4,0.4,26.659987731991446,25.801666078506187,25.42315811809877,17616.253320213826,2650.54695411376,1050.8636772649959,7.3,7.0,6.8,0.1,0.1,0.1,798.0,639.0,320.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1558.0,"AT BADDI, H.P",himachal_pradesh
137,0.1,0.1,0.1,405.0,374.0,311.0,1866.6800813094555,1073.8196000820765,541.1750414349365,2.9,2.7,2.5,26.48585822717207,25.879714819816225,25.300228401045935,13191.617011962402,3900.8370658940667,675.8891583375122,7.0,6.9,6.9,0.1,0.1,0.1,405.0,374.0,311.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1559.0,"AT BAROTIWALA, H.P",himachal_pradesh
138,0.1,0.1,0.1,881.0,746.0,476.0,2290.9051823071554,985.7704447077373,601.3090905892187,2.4,1.5,1.0,26.755038853899205,25.79546656567796,25.378386235505467,18248.188650481676,2709.1662030815814,965.1529069294717,7.4,7.2,6.9,0.1,0.1,0.1,881.0,746.0,476.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1560.0,"AT NALAGARH, H.P",himachal_pradesh
139,0.5,0.5,0.5,772.0,761.0,739.0,1924.1043963971447,1067.0174902775484,549.3867203613316,4.3,3.5,2.0,20.0,20.0,20.0,16516.65621701904,3316.0191889375305,1114.6923402117814,8.2,8.0,7.6,0.5,0.5,0.5,772.0,761.0,739.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,20.0,20.0,14249.386440677967,4048.237288135593,825.1254237288135,1561.0,"AT DAMTAL, H.P",himachal_pradesh
140,0.8,0.5,0.4,698.0,681.0,673.0,973.0706180598287,1291.6385123416144,380.86742914047767,3.1,2.5,2.2,22.0,15.3,12.0,2603.382999704828,6548.921634365966,950.5257254229858,7.6,7.6,7.6,0.8,0.5,0.4,698.0,681.0,673.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,15.3,12.0,14249.386440677967,4048.237288135593,825.1254237288135,1562.0,"AT UNA, H.P",himachal_pradesh
141,35.0,6.9,0.8,632.0,489.0,268.0,40.0,17.0,8.0,10.1,2.5,0.0,20.0,13.0,7.0,168.0,77.0,28.0,7.9,7.0,5.9,35.0,6.9,0.8,632.0,489.0,268.0,40.0,17.0,8.0,20.0,13.0,7.0,168.0,77.0,28.0,1872.0,SHIMLA D/S OF MSW DUMPING SIOT,himachal_pradesh
142,0.3,0.2,0.2,410.0,381.0,324.0,1977.7957542409013,1060.7835606965762,554.4376167298061,4.6,3.5,3.0,16.0,16.0,16.0,15632.358630308008,3729.78497292425,1140.8733082102317,7.7,7.3,6.5,0.3,0.2,0.2,410.0,381.0,324.0,1887.5023041474653,1088.8341013824884,562.2764976958525,16.0,16.0,16.0,14249.386440677967,4048.237288135593,825.1254237288135,1873.0,DHARAMSHALA KANGRA D/S OF MSW DUMPING SIOT,himachal_pradesh
143,2.4,1.2,0.1,572.0,389.0,215.0,40.0,15.0,6.0,10.6,1.9,0.0,22.0,17.7,14.5,84.0,28.0,8.0,7.9,7.5,6.9,2.4,1.2,0.1,572.0,389.0,215.0,40.0,15.0,6.0,22.0,17.7,14.5,84.0,28.0,8.0,1874.0,SOLAN-D/S OF MSW DUMPING SIOT-,himachal_pradesh
144,16.0,4.7,0.5,592.0,357.0,244.0,94.0,70.0,26.0,0.9,0.3,0.1,18.0,16.0,13.0,280.0,235.0,180.0,8.5,8.3,8.1,16.0,4.7,0.5,592.0,357.0,244.0,94.0,70.0,26.0,18.0,16.0,13.0,280.0,235.0,180.0,1875.0,MANDI-D/S OF MSW DUMPING SIOT,himachal_pradesh
145,0.2,0.1,0.1,808.0,644.0,317.0,1982.7031500342457,1039.9854782188656,552.7039919003012,4.2,3.6,2.3,26.60294143538219,25.805842879801013,25.448721655003443,16222.55201611604,2735.000371606551,979.0975271581135,7.0,6.8,6.8,0.2,0.1,0.1,808.0,644.0,317.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1877.0,BADDI INDUSTRIAL AREA,himachal_pradesh
146,0.1,0.1,0.1,400.0,370.0,309.0,2026.4185282474648,1045.0952527901693,564.9676411476944,3.3,3.3,3.3,26.562163387408273,25.85321503933443,25.328544224726173,14826.503191979087,3669.357043666591,736.835871848152,7.4,7.4,7.3,0.1,0.1,0.1,400.0,370.0,309.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1878.0,BAROTIWALA INDUSTRIAL AREA,himachal_pradesh
147,2.0,0.7,0.1,885.0,750.0,479.0,2101.8834808307215,1022.4547725684102,572.7686333433645,1.9,1.9,1.9,26.53391499518817,25.86503848161804,25.3138380866977,15643.586300762921,3149.488246235683,810.459765912235,6.8,6.7,6.6,2.0,0.7,0.1,885.0,750.0,479.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,1879.0,NALAGARH INDUSTRIAL AREA,himachal_pradesh
148,8.0,3.1,0.7,606.0,585.0,574.0,3.0,2.0,1.0,0.6,0.6,0.6,25.0,24.3,24.0,5.0,5.0,5.0,8.2,7.9,7.2,8.0,3.1,0.7,606.0,585.0,574.0,3.0,2.0,1.0,25.0,24.3,24.0,5.0,5.0,5.0,1880.0,KALA AMB INDUSTRIAL AREA,himachal_pradesh
149,0.8,0.8,0.7,537.0,480.0,365.0,1.0,1.0,1.0,0.8,0.8,0.8,24.0,23.3,23.0,5.0,4.0,2.0,7.9,7.5,6.9,0.8,0.8,0.7,537.0,480.0,365.0,1.0,1.0,1.0,24.0,23.3,23.0,5.0,4.0,2.0,1881.0,PAONTA SAHIB INDUSTRIAL AREA,himachal_pradesh
150,0.4,0.3,0.1,899.0,852.0,828.0,1087.5013422781717,1265.5117962665443,402.59506640647504,5.1,4.1,3.6,22.0,16.0,13.0,3876.803316220253,6322.167188566864,928.6150677880499,7.7,7.7,7.6,0.4,0.3,0.1,899.0,852.0,828.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,16.0,13.0,14249.386440677967,4048.237288135593,825.1254237288135,1882.0,MEHATPUR INDUSTRIAL AREA,himachal_pradesh
151,0.1,0.1,0.1,735.0,724.0,719.0,1157.7073185254144,1262.6668165851488,400.872547618708,2.2,1.9,1.3,23.0,16.3,13.0,4822.487287067471,6309.81020178218,1159.558078646181,8.0,7.9,7.6,0.1,0.1,0.1,735.0,724.0,719.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,16.3,13.0,14249.386440677967,4048.237288135593,825.1254237288135,1883.0,UNA INDUSTRIAL AREA,himachal_pradesh
152,0.1,0.1,0.1,740.0,447.0,132.0,1859.1192595640466,1079.5428683187229,522.0680717928135,1.2,0.5,0.0,19.0,16.6,13.5,14454.515950884239,3711.475593303573,1132.2836445578234,8.6,8.0,7.7,0.1,0.1,0.1,740.0,447.0,132.0,1887.5023041474653,1088.8341013824884,562.2764976958525,19.0,16.6,13.5,14249.386440677967,4048.237288135593,825.1254237288135,2628.0,HAND PUMP AT SHAMSHI,himachal_pradesh
153,0.1,0.1,0.1,549.0,502.0,484.0,1962.8151906949095,1068.5560805012053,549.3100109546158,0.2,0.1,0.0,20.0,19.0,18.0,14812.55406654749,4016.0437329858937,984.5634526853612,8.9,8.2,7.7,0.1,0.1,0.1,549.0,502.0,484.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,19.0,18.0,14249.386440677967,4048.237288135593,825.1254237288135,2629.0,HAND PUMP AT MANDI TOWN,himachal_pradesh
154,1.0,0.7,0.1,1130.0,1042.0,867.0,1116.371993453436,1247.5870197630543,396.7335213268514,5.1,3.5,0.5,21.0,15.7,13.0,8515.82881079268,4758.826167854447,1474.7243077476646,7.9,7.6,7.4,1.0,0.7,0.1,1130.0,1042.0,867.0,1887.5023041474653,1088.8341013824884,562.2764976958525,21.0,15.7,13.0,14249.386440677967,4048.237288135593,825.1254237288135,2630.0,HAND PUMP AT HAMIRPUR TOWN,himachal_pradesh
155,0.8,0.7,0.4,794.0,767.0,754.0,1155.4391778672696,1243.9827081900464,410.76572899406216,3.5,2.4,0.2,20.0,16.0,14.0,7683.801878160809,5363.7084642020445,1275.7341149354645,7.7,7.5,7.2,0.8,0.7,0.4,794.0,767.0,754.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,16.0,14.0,14249.386440677967,4048.237288135593,825.1254237288135,2631.0,HAND PUMP AT NADAUN TOWN,himachal_pradesh
156,0.1,0.1,0.1,869.0,787.0,729.0,1938.0362101756723,1052.231390475267,563.8846841155247,8.8,2.2,0.0,20.0,17.5,15.0,16424.258091613574,3350.2586701242894,995.0911325996545,8.4,7.5,6.9,0.1,0.1,0.1,869.0,787.0,729.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,17.5,15.0,14249.386440677967,4048.237288135593,825.1254237288135,2632.0,HAND PUMP AT BILASPUR TOWN,himachal_pradesh
157,0.1,0.1,0.1,1010.0,443.0,121.0,2009.072565492195,1092.596499200497,560.5746229160757,0.3,0.1,0.0,26.422302077083163,26.06181854885315,24.78815425005593,8531.23921680713,6926.608146747153,846.8579442137363,8.2,7.8,6.7,0.1,0.1,0.1,1010.0,443.0,121.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,2633.0,HAND PUMP AT RECONGPEO,himachal_pradesh
158,0.1,0.1,0.1,334.0,289.0,200.0,1320.9692440064714,1179.9539274391575,461.4679628624521,1.1,0.5,0.1,8.0,7.3,7.0,10276.461326936957,4142.166675559198,964.2285901781701,7.9,7.7,7.6,0.1,0.1,0.1,334.0,289.0,200.0,1887.5023041474653,1088.8341013824884,562.2764976958525,8.0,7.3,7.0,14249.386440677967,4048.237288135593,825.1254237288135,2634.0,HAND PUMP AT SHIMLA,himachal_pradesh
159,0.1,0.1,0.1,455.0,299.0,221.0,2037.9788812205545,1051.0626362318658,575.1015523797433,0.5,0.2,0.1,26.62371755275971,25.855979036942646,25.274154382000475,13819.761467499216,4344.142705991299,675.2172309015984,8.9,8.4,8.2,0.1,0.1,0.1,455.0,299.0,221.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,2635.0,HAND PUMP AT RAMPUR,himachal_pradesh
160,1.0,0.7,0.2,586.0,441.0,368.0,1639.9440125300348,1122.5935933697288,508.0150980068984,1.1,0.5,0.2,19.0,18.3,17.0,11234.098130989982,4562.351512810103,746.7659395142324,7.5,7.5,7.4,1.0,0.7,0.2,586.0,441.0,368.0,1887.5023041474653,1088.8341013824884,562.2764976958525,19.0,18.3,17.0,14249.386440677967,4048.237288135593,825.1254237288135,2636.0,HAND PUMP AT KANGRA TEMPLE/ TOWN,himachal_pradesh
161,2.8,1.3,0.6,1590.0,1243.0,1070.0,1465.8708883010663,1147.5372939252088,489.55345918452116,5.8,2.1,0.2,20.0,18.3,15.0,10311.47256570367,4771.747215222898,696.4121780789525,7.5,7.4,7.4,2.8,1.3,0.6,1590.0,1243.0,1070.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,18.3,15.0,14249.386440677967,4048.237288135593,825.1254237288135,2637.0,HAND PUMP AT JWALAJI TEMPLE,himachal_pradesh
162,0.3,0.3,0.2,689.0,656.0,640.0,1803.452125154945,1102.0997001231856,525.4565045111467,2.9,2.3,1.2,22.0,20.7,20.0,13697.976519361619,4170.6129566153995,1047.186500539603,8.0,7.9,7.5,0.3,0.3,0.2,689.0,656.0,640.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,20.7,20.0,14249.386440677967,4048.237288135593,825.1254237288135,2638.0,HAND PUMP AT CHINTPURNI TEMPLE/ TOWN,himachal_pradesh
163,0.3,0.2,0.2,437.0,323.0,96.0,2185.9477254734443,1000.1638471945658,565.6390325859893,2.0,1.8,1.3,20.0,18.3,15.0,20572.657252766887,1934.8170657428416,1275.1719039166562,8.3,8.0,7.8,0.3,0.2,0.2,437.0,323.0,96.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,18.3,15.0,14249.386440677967,4048.237288135593,825.1254237288135,2639.0,HAND PUMP AT CHAMUNDA DEVI TEMPLE/ TOWN,himachal_pradesh
164,0.6,0.3,0.2,388.0,370.0,361.0,1753.5328676610875,1102.1529320704462,529.0755235150261,1.6,1.3,1.1,21.0,20.3,20.0,12531.15048311254,4177.061977269526,757.6321030557777,7.7,7.7,7.6,0.6,0.3,0.2,388.0,370.0,361.0,1887.5023041474653,1088.8341013824884,562.2764976958525,21.0,20.3,20.0,14249.386440677967,4048.237288135593,825.1254237288135,2640.0,HAND PUMP AT SANSARPUR TERRACE IA,himachal_pradesh
165,0.6,0.5,0.3,761.0,732.0,674.0,1781.6847669723481,1116.5335327612765,510.1808257579307,0.7,0.6,0.2,22.0,19.3,18.0,12342.065846331503,4552.191996889806,1130.8584091198102,7.9,7.7,7.2,0.6,0.5,0.3,761.0,732.0,674.0,1887.5023041474653,1088.8341013824884,562.2764976958525,22.0,19.3,18.0,14249.386440677967,4048.237288135593,825.1254237288135,2641.0,HAND PUMP AT CHAMBA TOWN,himachal_pradesh
166,1.6,1.3,0.6,237.0,186.0,161.0,1732.3936187756549,1124.59543557045,512.0974189707002,1.9,0.8,0.2,23.0,20.3,19.0,11402.548028620253,4869.372621572995,1029.6854032197311,8.0,7.8,7.4,1.6,1.3,0.6,237.0,186.0,161.0,1887.5023041474653,1088.8341013824884,562.2764976958525,23.0,20.3,19.0,14249.386440677967,4048.237288135593,825.1254237288135,2642.0,HAND PUMP AT DALHOUSIE TOWN,himachal_pradesh
167,0.2,0.1,0.1,392.0,308.0,266.0,2122.6492059300713,998.372952656215,510.37449591969386,0.3,0.2,0.0,20.0,20.0,20.0,2.0,2.0,2.0,7.4,7.3,7.1,0.2,0.1,0.1,392.0,308.0,266.0,1887.5023041474653,1088.8341013824884,562.2764976958525,20.0,20.0,20.0,2.0,2.0,2.0,2643.0,HAND PUMP AT SOLAN,himachal_pradesh
168,0.1,0.1,0.1,1105.0,1105.0,1105.0,2193.074150671654,1011.6213507070529,597.2028625916854,0.1,0.1,0.1,26.716639286446576,25.773016792681492,25.460324664490173,17205.073938141435,3187.002056832945,683.2475381178954,8.7,8.7,8.7,0.1,0.1,0.1,1105.0,1105.0,1105.0,1887.5023041474653,1088.8341013824884,562.2764976958525,26.54555808656036,25.872437357630975,25.276309794988606,14249.386440677967,4048.237288135593,825.1254237288135,2644.0,HAND PUMP AT PARWANOO IA,himachal_pradesh
169,0.9,0.9,0.8,648.0,632.0,600.0,3.0,2.0,1.0,0.8,0.8,0.8,24.5,22.2,21.0,8.0,6.0,5.0,7.9,7.5,6.7,0.9,0.9,0.8,648.0,632.0,600.0,3.0,2.0,1.0,24.5,22.2,21.0,8.0,6.0,5.0,2645.0,HAND PUMP AT NAHAN,himachal_pradesh
170,0.8,0.7,0.7,1250.0,979.0,436.0,2.0,1.0,1.0,0.8,0.8,0.6,24.0,22.0,21.0,5.0,5.0,5.0,8.3,7.8,6.9,0.8,0.7,0.7,1250.0,979.0,436.0,2.0,1.0,1.0,24.0,22.0,21.0,5.0,5.0,5.0,2646.0,HAND PUMP AT KALA AMB,himachal_pradesh
171,0.6,0.5,0.3,686.0,522.0,440.0,1078.8901848588207,1292.8631578037377,384.51380882671873,1.2,1.0,0.5,24.0,16.7,13.0,1942.2121261073871,7463.892879803549,1189.1853373145464,8.2,7.9,7.4,0.6,0.5,0.3,686.0,522.0,440.0,1887.5023041474653,1088.8341013824884,562.2764976958525,24.0,16.7,13.0,14249.386440677967,4048.237288135593,825.1254237288135,2647.0,HAND PUMP AT TAHLIWAL IA,himachal_pradesh
172,3.1345871416240727,2.6114351077247107,2.3501722283414335,281.0,281.0,281.0,1743.4992111553888,1099.1495989006396,527.5384572028928,0.0,0.0,0.0,14.5,14.5,14.5,13879.50704484849,3735.725706483403,955.0674259192077,8.1,8.1,8.1,3.1707964601769913,2.6238938053097334,2.198230088495573,281.0,281.0,281.0,1887.5023041474653,1088.8341013824884,562.2764976958525,14.5,14.5,14.5,14249.386440677967,4048.237288135593,825.1254237288135,2648.0,HAND PUMP AT KEYLONG,himachal_pradesh
173,1.2,1.0,0.8,180.0,159.0,137.0,220.0,150.0,79.0,3.31,2.6,1.96,27.5,27.5,27.4,630.0,370.0,110.0,7.2,6.2,5.2,1.2,1.0,0.8,180.0,159.0,137.0,220.0,150.0,79.0,27.5,27.5,27.4,630.0,370.0,110.0,19.0,"WELL AT ELOOR, KERALA",kerala
174,0.6,0.4,0.2,125.0,114.0,103.0,350.0,184.0,17.0,1.3,0.9,0.42,26.0,25.0,24.0,430.0,226.0,22.0,7.7,6.7,5.7,0.6,0.4,0.2,125.0,114.0,103.0,350.0,184.0,17.0,26.0,25.0,24.0,430.0,226.0,22.0,22.0,"WELL AT CHUNGAPALLY, KERALA",kerala
175,0.6,0.6,0.6,220.0,195.0,170.0,280.0,162.0,43.0,0.84,0.8,0.81,24.0,24.0,24.0,430.0,270.0,110.0,7.2,6.0,4.8,0.6,0.6,0.6,220.0,195.0,170.0,280.0,162.0,43.0,24.0,24.0,24.0,430.0,270.0,110.0,35.0,"WELL AT PUNALUR, KERALA",kerala
176,1.6,1.3,1.0,412.0,354.0,296.0,110.0,95.0,79.0,2.3,1.2,0.0,26.5,25.8,25.0,350.0,285.0,220.0,6.8,6.4,6.0,1.6,1.3,1.0,412.0,354.0,296.0,110.0,95.0,79.0,26.5,25.8,25.0,350.0,285.0,220.0,1581.0,"PAPPANAMKODE, THIRUVANANTHAPURAM, KERALA",kerala
177,7.0,4.0,1.0,170.0,160.0,150.0,94.0,69.0,43.0,4.2,2.7,1.2,26.5,25.8,25.0,240.0,210.0,180.0,7.4,7.2,7.0,7.0,4.0,1.0,170.0,160.0,150.0,94.0,69.0,43.0,26.5,25.8,25.0,240.0,210.0,180.0,1582.0,"NEDUMANGAD, THIRUVANANTHAPURAM, KERALA",kerala
178,0.5,0.5,0.5,168.0,159.0,150.0,2.0,1.0,0.0,1.2,0.8,0.3,23.0,23.0,23.0,49.0,33.0,17.0,4.8,4.7,4.6,0.5,0.5,0.5,168.0,159.0,150.0,2.0,1.0,0.0,23.0,23.0,23.0,49.0,33.0,17.0,1583.0,"KUNDARA, KOLLAM DISTT. , KERALA",kerala
179,1.2,0.8,0.3,211.0,177.0,143.0,210.0,160.0,110.0,0.1,0.0,0.0,28.5,28.3,28.0,280.0,245.0,210.0,7.7,7.7,7.6,1.2,0.8,0.3,211.0,177.0,143.0,210.0,160.0,110.0,28.5,28.3,28.0,280.0,245.0,210.0,1584.0,"CHERTHALA, ALLEPPY, KERALA",kerala
